municipality_id,municipality_name,domain,tier_public_label,checkpoint_cdx_record_count,checkpoint_valid_capture_count,model_total_arquivo_captures,capture_count_imputed,imputation_note,first_capture_timestamp,last_capture_timestamp,first_capture_year,last_capture_year,active_years_count,unique_digest_count,status_200_count,status_3xx_count,status_4xx_count,status_5xx_count,mime_html_count,mime_pdf_count,mime_image_count,checkpoint_capture_source,model_capture_source,capture_density,digital_decay_rate,digital_decay_rate_source,digital_decay_rate_formula_status,risk_score,evidence_quality_flag
MUN_A7039818,Porto de Mós,municipio-portodemos.pt,Tier 2 — Estagnação,5000,4979,1114.0,no,raw value used directly,20040806110648,20250818130426,2004,2025,22,4780,4850,130,19,0,4998,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0475783719142,16.0613,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.0,ok
MUN_00AD0ED3,Porto Moniz,cm-portomoniz.pt,Tier 3 — Risco de Fuga,4649,4413,4.0,no,raw value used directly,20050704194345,20140117105603,2005,2014,10,2081,3854,559,229,7,1503,371,2431,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00160965794769,6.2971,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,7.8,ok
MUN_5FCBB070,Porto Santo,cm-portosanto.pt,Tier 1 — Resiliência,5000,4589,640.0,no,raw value used directly,20060427034447,20250127160612,2006,2025,18,3545,3159,1430,408,3,4071,0,2,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.123409178558,17.318,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_C50B8E45,Póvoa de Lanhoso,cm-povoadelanhoso.pt,Tier 1 — Resiliência,4594,4340,53.0,no,raw value used directly,20030608095850,20240315065239,2003,2024,22,2806,4104,236,254,0,2924,24,1147,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00240876244149,25.9654,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.4,ok
MUN_699A0D1A,Póvoa de Varzim,cm-pvarzim.pt,Tier 1 — Resiliência,5000,4163,2179.0,no,raw value used directly,19981206091835,20241231191619,1998,2024,27,4008,3771,392,835,0,4288,0,584,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0336177237453,2.3498,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_F9DC79EF,Povoação,cm-povoacao.pt,Tier 3 — Risco de Fuga,5000,3887,613.0,no,raw value used directly,20041213214505,20240929234808,2004,2024,20,2076,3832,59,1099,10,4857,133,10,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.104571818492,18.6666,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,12.6,ok
MUN_10BB533C,Proença-a-Nova,cm-proencanova.pt,Tier 4 — Risco Crítico,5000,4895,3247.0,no,raw value used directly,200011092005,20240925223926,2000,2024,25,3601,4821,74,100,1,4590,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.454062368899,1.2997,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,95.4,ok
MUN_D3CD9387,Redondo,cm-redondo.pt,Tier 3 — Risco de Fuga,5000,4277,181.0,no,raw value used directly,20051002231436,20240821213852,2005,2024,18,711,2545,1732,675,1,2554,0,795,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0286846275753,21.6022,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,8.6,ok
MUN_E36D2D1D,Reguengos de Monsaraz,cm-reguengos-monsaraz.pt,Tier 3 — Risco de Fuga,5000,2941,494.0,no,raw value used directly,19970412111903,20250524043838,1997,2025,28,978,1508,1433,2020,30,4480,0,186,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0499292500505,19.514,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,36.4,ok
MUN_5B5FC568,Resende,cm-resende.pt,Tier 4 — Risco Crítico,5000,4698,866.0,no,raw value used directly,20010509142004,20241204213533,2001,2024,24,3231,4565,133,298,2,4945,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.08629795715,1.1655,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,77.0,ok
MUN_143F7803,Ribeira Brava,cm-ribeirabrava.pt,Tier 2 — Estagnação,5000,3960,122.0,no,raw value used directly,20020823152240,20250127160548,2002,2025,24,2457,3843,118,1038,1,2495,102,2318,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00954019393181,26.8924,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.1,ok
MUN_8C9039B4,Ribeira de Pena,cm-rpena.pt,Tier 3 — Risco de Fuga,5000,4922,373.0,no,raw value used directly,20040604215815,20240927233332,2004,2024,21,3158,3068,1854,78,0,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0634893617021,19.2004,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,40.4,ok
MUN_694C6644,Ribeira Grande,cm-ribeiragrande.pt,Tier 2 — Estagnação,5000,3127,328.0,no,raw value used directly,20040118193408,20240605185338,2004,2024,21,3038,2829,298,1449,1,2129,20,1723,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0103613848875,17.0926,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.8,ok
MUN_D24D28B6,Rio Maior,cm-riomaior.pt,Tier 1 — Resiliência,5000,3827,1109.0,no,raw value used directly,19991011211647,20240929234818,1999,2024,25,3942,3743,84,1173,0,2797,17,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0519048956286,15.7735,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.9,ok
MUN_5DC1FCF8,Sabrosa,cm-sabrosa.pt,Tier 4 — Risco Crítico,5000,4498,57.0,no,raw value used directly,19981202003919,20241026203745,1998,2024,27,1085,4390,108,502,0,3730,13,1224,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0102407473949,26.4973,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,75.4,ok
MUN_4A9EB42F,Sabugal,cm-sabugal.pt,Tier 4 — Risco Crítico,5000,4962,662.0,no,raw value used directly,19990208012244,20250201185217,1999,2025,25,1446,1557,3405,35,3,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0582131551178,16.9917,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,49.8,ok
MUN_A50FE4D2,Salvaterra de Magos,cm-salvaterrademagos.pt,Tier 2 — Estagnação,5000,3101,895.0,no,raw value used directly,20051201091738,20241212225942,2005,2024,18,3428,3051,50,1893,4,3187,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0406393316079,16.3813,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.1,ok
MUN_1B4FD9CA,Santa Comba Dão,cm-santacombadao.pt,Tier 3 — Risco de Fuga,5000,3671,783.0,no,raw value used directly,20030206083655,20250818130447,2003,2025,23,4650,3594,78,841,469,4358,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0727492334851,17.0637,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,33.5,ok
MUN_90038187,Santa Cruz,cm-santacruz.pt,Tier 1 — Resiliência,5000,3676,650.0,no,raw value used directly,20030829123950,20250127170343,2003,2025,23,1655,3657,19,1251,15,2280,0,1487,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0152346130408,17.3023,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_75053018,Santa Cruz da Graciosa,cm-graciosa.pt,Tier 3 — Risco de Fuga,5000,4451,589.0,no,raw value used directly,20010303140716,20241222005054,2001,2024,23,3209,4419,32,543,2,3002,1214,639,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.143588493418,15.8351,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,11.2,ok
MUN_20DCCBAC,Santa Cruz das Flores,cmscflores.pt,Tier 3 — Risco de Fuga,5000,3698,603.0,no,raw value used directly,20131107154718,20240929234808,2013,2024,12,3559,3558,140,1299,3,3959,0,7,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.293859649123,11.269,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,6.1,ok
MUN_3A3E258C,Santa Maria da Feira,cm-feira.pt,Tier 2 — Estagnação,5000,1582,882.0,no,raw value used directly,20010302013824,20241115185706,2001,2024,23,4559,1277,305,3418,0,4967,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00642407644797,18.1177,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_930C5A24,Santa Marta de Penaguião,cm-smpenaguiao.pt,Tier 4 — Risco Crítico,5000,4404,390.0,no,raw value used directly,20030212115204,20240925223927,2003,2024,22,2304,3956,448,573,20,2740,7,619,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0641975308642,19.2407,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,77.9,ok
MUN_E009025A,Santana,cm-santana.com,Tier 4 — Risco Crítico,5000,4787,226.0,no,raw value used directly,20030614135436,20250517180800,2003,2025,21,2522,3680,1256,61,3,3632,0,808,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0344827586207,21.1346,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,77.7,ok
MUN_A1FAD427,Santarém,cm-santarem.pt,Tier 2 — Estagnação,5000,4945,1295.0,no,raw value used directly,19981205145449,20241010022535,1998,2024,26,4195,4292,653,54,0,4642,0,357,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0218057520038,16.0264,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_51EC2EED,Santiago do Cacém,cm-santiago-do-cacem.pt,Tier 3 — Risco de Fuga,5000,4980,7.0,no,raw value used directly,20010809062509,20250818130448,2001,2025,15,2056,4852,129,19,0,1636,164,2970,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.000250116125344,27.9119,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,9.4,ok
MUN_82F5C3B0,Santo Tirso,cm-stirso.pt,Tier 2 — Estagnação,5000,4954,1235.0,no,raw value used directly,19981212023844,20240929232341,1998,2024,27,4692,4737,217,46,0,4993,0,5,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0182086251382,16.6392,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_F99EC604,São Brás de Alportel,cm-sbras.pt,Tier 1 — Resiliência,5000,4632,360.0,no,raw value used directly,19990430051741,20240328215505,1999,2024,26,2412,3535,1097,361,2,3920,5,964,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0317768558567,18.2732,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.0,ok
MUN_808ACA95,São João da Madeira,cm-sjm.pt,Tier 1 — Resiliência,5000,4981,1097.0,no,raw value used directly,19961222092202,20241231015433,1996,2024,29,4298,4701,280,16,0,4997,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0487122557726,14.844,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.8,ok
MUN_8D3DB906,São João da Pesqueira,cm-sjpesqueira.pt,Tier 4 — Risco Crítico,5000,4454,43.0,no,raw value used directly,20001023132720,20240614101843,2000,2024,23,3087,4375,79,545,1,2555,665,1608,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00629206906643,25.0358,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,46.7,ok
MUN_072CF1B8,São Pedro do Sul,cm-spsul.pt,Tier 3 — Risco de Fuga,5000,3569,581.0,no,raw value used directly,20020926230329,20241227225425,2002,2024,23,2286,3528,41,1418,3,4310,0,3,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0382538846458,18.0082,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,47.3,ok
MUN_EF34B085,São Roque do Pico,cm-saoroquedopico.pt,Tier 3 — Risco de Fuga,5000,4942,701.0,no,raw value used directly,20150414010908,20241230015256,2015,2024,10,4533,4835,107,39,17,4783,11,27,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.215096655416,9.0764,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,7.1,ok
MUN_432D6A6B,São Vicente,cm-saovicente.pt,Tier 4 — Risco Crítico,5000,4664,314.0,no,raw value used directly,20110123060731,20250127174128,2011,2025,15,4355,4164,501,335,0,4995,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0644102564103,16.1762,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,60.6,ok
MUN_A846B6B9,Sardoal,cm-sardoal.pt,Tier 4 — Risco Crítico,5000,3956,1084.0,no,raw value used directly,20020417104100,20251117130225,2002,2025,18,3360,3906,57,1029,6,4188,0,532,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.306387789712,16.1706,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,67.2,ok
MUN_6B06E35F,Sátão,cm-satao.pt,Tier 4 — Risco Crítico,5000,3123,282.0,no,raw value used directly,20011120054029,20250101000550,2001,2025,24,1835,3084,39,1827,46,2292,547,330,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0255272924776,18.7477,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,53.8,ok
MUN_1BFCB82D,Seia,cm-seia.pt,Tier 4 — Risco Crítico,5000,4863,914.0,no,raw value used directly,20010303140451,20241230012359,2001,2024,24,4381,4561,302,132,3,4847,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0419304523351,16.4606,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,70.7,ok
MUN_A92BF0C9,Seixal,cm-seixal.pt,Tier 1 — Resiliência,5000,4440,1442.0,no,raw value used directly,20001018061835,20241129190726,2000,2024,24,3481,3200,1240,540,17,4813,0,139,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00859894451236,15.3749,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_09569F01,Sernancelhe,cm-sernancelhe.pt,Tier 2 — Estagnação,5000,4338,283.0,no,raw value used directly,19981206210811,20241223205333,1998,2024,27,2075,4297,52,649,0,4108,753,122,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0498414934836,19.3655,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,24.7,ok
MUN_E2658515,Serpa,cm-serpa.pt,Tier 4 — Risco Crítico,5000,4320,306.0,no,raw value used directly,20021120121145,20240329004928,2002,2024,23,3484,3947,373,583,96,4487,506,1,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0221642764016,18.0701,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,67.9,ok
MUN_327B1810,Sertã,cm-serta.pt,Tier 3 — Risco de Fuga,5000,4987,628.0,yes,fase2 raw=0; model used median imputed value=628,20081022071324,20231113202009,2008,2023,16,3590,3769,1220,0,9,4998,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0422724824987,1.3549,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,16.9,imputed
MUN_97A73A87,Sesimbra,cm-sesimbra.pt,Tier 1 — Resiliência,5000,4409,277.0,no,raw value used directly,20070607175900,20241004211943,2007,2024,18,2681,4264,145,441,148,2426,73,2270,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00522217823275,17.933,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.1,ok
MUN_05BD0961,Setúbal,cm-setubal.pt,Tier 1 — Resiliência,8,0,628.0,yes,fase2 raw=0; model used median imputed value=628,20230119131823,20230427111626,2023,2023,1,2,0,0,8,0,8,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00507655247118,13.9879,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.2,imputed
MUN_3F652DF1,Sever do Vouga,cm-sever.pt,Tier 3 — Risco de Fuga,5000,1010,680.0,no,raw value used directly,20050417161644,20240928232442,2005,2024,20,934,954,56,3989,1,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0615328929509,17.5434,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,13.5,ok
MUN_0F855AC0,Silves,cm-silves.pt,Tier 1 — Resiliência,5000,4969,268.0,no,raw value used directly,20000303092648,20250818130305,2000,2025,26,1606,4004,966,28,0,4967,0,30,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0070367064013,18.6041,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_E18C0853,Sines,cm-sines.pt,Tier 2 — Estagnação,5000,4674,124.0,no,raw value used directly,20070116014553,20240809021204,2007,2024,16,3087,4311,363,326,0,3456,502,787,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00862548692265,26.0302,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.6,ok
MUN_877DF04B,Sintra,cm-sintra.pt,Tier 1 — Resiliência,5000,4107,1254.0,no,raw value used directly,19981111185042,20250101095946,1998,2025,28,2617,3213,894,885,4,4258,296,78,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00323866982097,15.0322,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.2,ok
MUN_1DF2846D,Sobral de Monte Agraço,cm-sobral.pt,Tier 1 — Resiliência,5000,1127,731.0,no,raw value used directly,20070501100408,20240929234811,2007,2024,18,4956,1119,8,3873,0,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0671504684916,17.391,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,ok
MUN_2A714993,Soure,cm-soure.pt,Tier 3 — Risco de Fuga,5000,4723,279.0,no,raw value used directly,20040606100209,20240930004209,2004,2024,20,1021,4694,29,71,201,2148,2721,5,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0161308973173,19.3456,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,25.1,ok
MUN_7D638341,Sousel,cm-sousel.pt,Tier 4 — Risco Crítico,5000,4754,155.0,no,raw value used directly,19981111183433,20250818130110,1998,2025,28,788,4621,193,185,0,3265,395,1277,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0351553640281,25.7357,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,95.6,ok
MUN_A27B4572,Tábua,cm-tabua.pt,Tier 3 — Risco de Fuga,5000,4266,610.0,no,raw value used directly,20040812153545,20240616171035,2004,2024,21,4495,4221,45,734,0,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.053948881224,15.1042,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,5.7,ok
MUN_10F7890B,Tabuaço,cm-tabuaco.pt,Tier 3 — Risco de Fuga,5000,3680,712.0,no,raw value used directly,19981206205819,20241230013416,1998,2024,27,3743,3591,89,1320,0,4982,0,4,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.141522560127,16.8724,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,39.2,ok
MUN_6FC2829A,Tarouca,cm-tarouca.pt,Tier 3 — Risco de Fuga,5000,4636,628.0,yes,fase2 raw=0; model used median imputed value=628,20010423021625,20241202231749,2001,2024,22,3834,4541,95,349,15,4101,2,704,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0852565843063,17.0027,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,5.7,imputed
MUN_2D26716B,Tavira,cm-tavira.pt,Tier 1 — Resiliência,5000,4545,628.0,yes,fase2 raw=0; model used median imputed value=628,19980109152923,20241002010908,1998,2024,27,3531,3978,567,455,0,1894,1,260,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0227462059473,19.0665,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.6,imputed
